player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
Quandre Diggs,9633,S,DET,16,12,0,76.4,0,0,11,67.1,72.7,88.8,64.3,80.7,72.3,1,0,3,55,10.8,10,4,4,96.9,42,0,296,36,571,948,28,0,0,28,0,467,920,5,372,121,28,71,55,1,3,471,208,11.2
Darius Kilgo,9636,DI,TEN,11,1,0,,0,0,31,62.3,59.6,81.6,49.6,61.7,51.2,0,2,0,,16.7,1,0,0,0,0,0,0,0,0,131,131,7,49,23,52,0,0,57,74,0,2,4,0,2,0,0,0,
Christian Ringo,9643,DI,CIN,6,0,0,,0,0,7,53,60.6,44.2,67.7,63.8,72.8,1,3,0,,12.5,1,0,1,0,0,2,0,0,5,152,152,3,121,0,28,0,0,95,52,0,7,7,0,6,0,0,0,
Anthony Chickillo,9645,ED,PIT,16,4,1,83.3,0,0,25,73.6,67.8,85.9,56,70.4,57.6,1,7,0,15,12.5,2,1,0,127.1,5,2,12,0,37,295,277,0,0,277,0,0,18,160,98,6,9,10,6,10,1,30,27,6
Christian Covington,9649,DI,HST,13,5,0,,0,0,13,72.3,73.4,84.5,63.6,70.1,75.4,4,10,0,,7.7,1,0,0,0,0,4,0,0,7,281,281,62,139,10,70,0,0,203,71,0,11,7,0,18,0,0,0,
Rakeem Nunez-Roches,9650,DI,TB,3,0,0,,0,0,30,60,44.9,0,51.3,56.1,68.7,0,1,0,,0,0,0,1,0,0,0,0,0,0,52,52,7,38,1,6,0,0,37,15,0,1,2,0,1,0,0,0,
Hayes Pullard,9652,LB,LAC,8,5,0,88.9,0,0,27,64,71.4,77.2,59.9,73,85.2,0,0,0,18,0,0,1,0,92.1,8,0,97,0,49,111,0,0,0,0,0,0,111,1,61,13,5,12,9,0,0,55,27,6.9
Bryce Hager,9657,LB,LA,8,2,0,66.7,0,0,26,75.3,71.4,92.5,54,58.8,69,0,0,0,25,10,1,1,0,87.5,4,0,48,0,33,56,3,0,0,3,0,0,53,4,19,4,3,7,6,0,0,43,24,10.8
Mark Nzeocha,9669,LB,SF,11,6,0,77.8,0,1,28,48.3,53.1,80.6,69.5,54.8,36.4,1,0,0,18,21.1,4,1,0,102.8,7,1,60,1,62,175,97,0,0,97,0,0,78,11,102,17,6,9,9,2,0,78,85,11.1
Darryl Roberts,9680,S,NYJ,14,5,0,58,0,0,22,66.4,69,57.7,57.5,77.5,63,0,0,1,55,11.8,6,4,2,98.8,29,0,50,348,481,726,4,0,0,4,0,291,722,2,243,32,10,40,50,0,4,360,84,12.4
Akeem King,9682,CB,SEA,10,2,0,66.7,0,0,29,64.8,64.1,80.8,61.5,56.2,85.1,1,1,0,15,0,0,0,1,118.6,10,0,28,104,101,154,6,0,0,6,0,0,148,6,47,16,4,13,15,2,2,77,15,7.7
Jermaine Whitehead,9698,S,CLV,9,3,0,70.6,0,0,8,58.1,57.6,22.2,63.7,58.2,59.2,1,3,0,33,10,2,2,1,116.3,12,1,115,25,134,228,27,0,0,27,0,13,201,29,65,47,5,15,17,5,1,146,50,12.2
Justin Hamilton,9732,DI,KC,6,1,0,,0,0,16,,80,79.5,77.4,70.3,69.5,0,5,0,,0,0,0,0,0,0,0,0,0,0,87,87,6,62,0,19,0,0,41,46,0,1,1,0,5,0,0,0,
Isaiah Johnson,9753,S,LA,1,0,0,100,0,0,26,47.3,45.7,71.4,58.7,,,1,0,0,8,,0,0,0,100,1,0,0,0,4,5,1,0,0,1,0,0,4,1,0,4,0,0,1,1,0,8,8,8
Denzel Rice,9784,CB,BUF,1,1,0,0,0,0,4,54.7,36,76.3,,25.3,72.8,0,0,1,,0,0,0,0,0,0,0,1,29,24,35,0,0,0,0,0,0,35,0,11,5,0,0,1,0,0,0,0,
Xavier Williams,9809,DI,KC,18,7,0,,0,1,16,60.9,70.4,87.5,63.3,68,56.8,1,9,0,,7.4,4,0,0,0,0,3,0,0,0,484,484,183,276,5,20,0,0,251,233,0,29,43,0,13,0,0,0,
Mike Hull,9815,LB,MIA,3,2,0,100,0,0,17,68.9,58.8,73.2,50.5,55.4,36.4,0,1,0,9,20,2,0,0,94.4,3,0,57,0,16,64,2,0,0,2,0,0,62,6,42,4,2,6,3,1,0,20,11,6.7
Zach Vigil,9824,LB,WAS,4,0,0,80,0,0,32,78.3,76.2,89.4,,60,76,0,0,0,6,0,0,0,0,80.8,4,0,18,0,19,20,0,0,0,0,0,0,20,0,1,1,1,3,5,0,0,17,11,4.3
Neville Hewitt,9836,LB,NYJ,9,2,0,68.2,0,0,22,30.7,42.4,80,74.8,59.8,50.1,2,2,0,27,14.8,4,0,0,111.6,15,2,226,5,154,268,6,0,0,6,0,0,262,19,95,30,14,21,22,6,1,198,102,13.2
Troy Hill,9881,CB,LA,15,3,0,65.1,1,0,26,59.7,64.4,44.4,,86.8,75.1,0,0,2,45,7.9,3,3,4,118.3,28,0,37,300,271,449,0,0,0,0,0,1,449,0,178,110,12,32,43,0,5,439,128,15.7
Jake Kumerow,9883,WR,GB,2,0,0,,0,0,12,,60,60,,60,,0,0,0,,,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,
Justin Coleman,9892,CB,SEA,17,3,0,67.5,2,1,29,75.1,67.3,30.7,58.4,34,51.4,0,5,1,35,17,8,8,6,90.9,52,1,56,61,494,716,6,0,0,6,0,1,710,27,195,592,12,36,77,6,2,542,423,10.4
Anthony Harris,9895,S,MIN,11,7,0,53.8,0,0,18,87.1,89,88.6,48.9,82.6,86.2,1,1,3,18,4.8,2,2,0,24,7,0,141,5,340,624,16,0,0,16,0,397,608,9,275,64,6,33,13,2,0,52,32,7.4
Matt Longacre,9910,ED,LA,15,5,0,100,0,0,26,66.5,68.5,84.4,63.5,65.1,53.3,5,7,0,15,18.8,3,0,0,108.3,2,1,2,0,9,287,284,0,0,284,0,0,3,137,141,1,5,8,2,13,0,20,11,10
Cameron Lynch,9911,LB,TB,6,0,0,100,0,0,30,49,44,72.1,,52.7,,0,0,0,9,,0,0,0,104.2,1,0,7,0,7,16,8,0,0,8,0,0,8,0,9,1,0,0,1,0,0,9,9,9
Ryan Delaire,9939,ED,SF,2,0,0,,0,0,28,60,44.9,78.1,48.5,51.6,,1,0,0,,,0,0,0,0,0,0,0,0,1,23,23,0,1,21,1,0,0,18,4,0,0,0,0,1,0,0,0,
Deshazor Everett,9940,S,WAS,15,3,0,85.7,0,0,32,54.2,64.5,77.7,57.7,73.3,35.1,0,0,1,14,21.7,5,0,0,58,6,0,86,2,47,136,10,0,0,10,0,29,126,3,86,8,7,15,7,0,0,52,44,8.7
Josh Keyes,9943,LB,HST,1,0,0,100,0,0,13,33.3,37.9,72,60.3,56.5,76.1,1,0,0,28,0,0,0,0,158.3,4,0,17,1,16,24,2,0,0,2,0,1,22,1,7,3,1,3,4,1,1,63,12,15.8
Damiere Byrd,9964,WR,CAR,2,0,0,,0,0,5,60,63.5,60,,60,,0,0,0,,,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,
Dean Marlowe,9966,S,BUF,1,2,0,33.3,0,0,4,62.3,59.8,77.3,58.9,54.1,80.1,0,0,0,4,0,0,1,0,42.4,1,0,12,0,28,54,2,0,0,2,0,38,52,2,24,2,0,2,3,0,0,4,1,4
Jesse Davis,9989,G,MIA,1,0,0,,0,0,17,,60,67.9,,60,,0,0,0,,,0,0,6,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
Bryce Callahan,10000,CB,CHI,13,4,0,75,0,0,6,81.3,81.3,85.1,86.6,57.7,65.1,3,8,2,29,14,7,5,0,80.5,39,2,33,28,472,676,1,0,0,1,0,4,675,24,180,610,17,39,52,13,1,319,198,8.2
Olsen Pierre,10010,DI,ARZ,10,3,0,,0,0,1,61.8,39.7,84.1,51.3,35.5,72.9,1,3,0,,8.3,1,0,0,0,0,0,0,0,0,246,245,22,201,1,21,0,1,139,107,0,8,8,0,4,0,0,0,
Darius Jennings,10038,WR,TEN,1,0,0,,0,0,31,,59.9,60,,60,,0,0,0,,,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
De'Vante Bausby,10057,CB,PHI,4,0,0,85.7,0,0,24,32,39.9,80.4,,73.6,46.8,0,0,0,75,17.6,3,0,1,142.6,12,0,14,127,93,147,0,0,0,0,0,1,147,0,54,4,4,14,14,0,1,219,90,18.3
David Irving,10063,DI,DAL,2,0,0,,0,0,9,,62.5,78.2,61,60.5,28.3,1,1,0,,50,1,0,0,0,0,1,0,0,0,56,56,4,21,3,28,0,0,38,18,0,2,1,0,3,0,0,0,
Justin March-Lillard,10065,LB,DAL,2,0,0,,0,0,9,60,53.4,83.9,58.8,54,71.6,0,0,0,,0,0,0,0,0,0,0,3,0,1,9,4,0,0,4,0,0,5,1,7,1,0,1,0,0,0,0,0,
Quinton Dunbar,10073,CB,WAS,7,3,0,70.5,0,0,32,67.6,66.5,85.1,,55.1,65.8,0,0,2,40,9.3,4,7,2,115,31,0,33,320,242,373,0,0,0,0,0,2,373,0,131,18,10,36,44,0,5,372,170,12
Curtis Riley,10109,S,NYG,16,5,0,56.5,0,0,21,63.9,58.1,86.9,68.8,37.2,29.1,1,3,4,32,25.6,23,1,0,39.5,13,0,159,4,623,1048,9,0,0,9,0,785,1039,13,412,91,6,62,23,4,0,165,95,12.7
Corey Moore,10117,S,IND,6,1,0,100,0,0,14,55.1,55.3,88.1,60,60.1,63.8,0,0,1,30,20,1,0,0,79.2,1,0,4,0,30,52,0,0,0,0,0,42,52,1,21,5,0,3,1,0,0,30,6,30
Nick Dzubnar,10127,LB,LAC,4,0,0,,0,0,27,60,65.2,99.9,60,60,,0,0,0,,,0,0,0,0,0,0,1,0,1,4,1,0,0,1,0,0,3,1,2,0,0,0,0,0,0,0,0,
Daniel Brown,10144,TE,CHI,1,0,0,,0,0,6,,60,60,,,,0,0,0,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,
T.Y. McGill,10156,DI,LAC,7,2,0,,1,0,27,,44.6,0,62.3,47.4,70.3,1,2,0,,0,0,0,2,0,0,0,0,0,0,110,110,40,63,0,7,0,0,53,57,0,2,2,0,3,0,0,0,
Daniel Munyer,10174,G,ARZ,3,0,0,,0,0,1,,64.8,72.3,59.9,61.6,,0,0,0,,,0,0,1,0,0,0,0,0,0,6,6,0,6,0,0,0,0,3,3,0,0,0,0,0,0,0,0,
Efe Obada,10235,ED,CAR,10,0,1,100,0,0,5,57.8,58.8,58.5,69.7,47.3,31.4,5,7,1,15,40,2,0,1,112.5,2,2,0,0,4,189,187,0,8,176,3,0,2,108,77,0,5,3,2,14,1,22,18,11
Brian Peters,10248,LB,HST,6,2,0,100,0,0,13,39.6,46.5,82.1,59.6,69.1,30,0,0,0,44,30,3,0,0,118.8,6,0,43,1,34,53,6,0,0,6,0,0,47,2,17,2,3,5,6,0,0,104,84,17.3
Erik Harris,10346,S,OAK,15,8,0,52.9,0,0,23,79.9,73.5,85.6,53.6,52,73.4,1,0,2,23,10.4,5,4,0,60.5,9,0,104,8,223,433,33,0,0,33,0,242,400,13,197,46,10,35,17,1,2,60,21,6.7
Joey Bosa,10637,ED,LAC,9,4,0,,1,0,27,71.7,71.5,45.5,70.8,63.6,44.7,4,26,0,,24,6,0,3,0,0,7,2,0,1,427,425,0,10,329,86,0,2,277,149,0,16,15,0,37,0,0,0,
Jalen Ramsey,10639,CB,JAX,16,4,0,54.6,0,0,15,72.7,72.8,27.5,,77,77.6,0,0,3,78,5.8,4,9,5,73.8,53,0,53,852,621,1019,9,0,0,9,0,40,1010,0,398,65,15,61,97,0,2,749,246,14.1
DeForest Buckner,10641,DI,SF,16,15,3,,0,0,28,67.8,79.3,52.2,73,72.6,49.7,9,31,0,,10.5,6,0,4,0,0,13,1,0,0,852,851,31,446,79,295,0,1,544,308,0,37,36,0,53,0,0,0,
Leonard Floyd,10643,ED,CHI,17,12,0,61.5,1,0,6,77,69.6,50.9,57.7,78,41.6,8,26,1,14,17,9,3,4,68.8,8,5,24,0,119,854,785,0,0,785,0,0,69,467,268,45,27,32,13,39,1,68,31,8.5
Eli Apple,10644,CB,NO,17,7,0,59.8,2,1,20,64.2,64.9,87.9,82.2,59.4,44,1,0,2,58,19,19,11,11,85.9,70,0,79,870,674,1021,1,0,0,1,0,2,1020,1,346,69,17,74,117,1,3,913,257,13
Vernon Hargreaves III,10645,CB,TB,1,1,0,71.4,0,1,30,56.4,62.3,76.7,60,83.2,81.2,0,0,0,19,0,0,1,0,96.7,5,0,3,16,39,53,0,0,0,0,0,0,53,1,13,34,1,7,7,0,0,59,14,11.8
Sheldon Rankins,10646,DI,NO,17,5,0,66.7,0,1,20,67.1,78.8,87.7,70.2,67.9,71.2,6,32,0,18,3.1,1,1,0,92.4,2,8,0,0,19,648,648,38,488,3,119,0,0,450,179,0,29,26,3,46,0,25,7,12.5
Karl Joseph,10648,S,OAK,13,11,0,55.6,0,0,23,68,74.5,46,75.3,77.1,72.4,0,5,1,20,8.5,4,1,1,73.6,5,2,232,2,240,509,25,0,0,25,0,195,484,18,251,55,11,32,9,7,1,60,18,12
Keanu Neal,10651,S,ATL,1,0,0,50,0,0,2,58,62.4,72.7,59.1,69.1,73.3,0,0,0,7,0,0,0,0,58.3,1,0,14,1,24,37,1,0,0,1,0,12,36,1,12,9,1,1,2,0,0,7,3,7
Shaq Lawson,10653,ED,BUF,14,6,5,50,1,2,4,57.8,76.5,72.9,65,81.1,81.6,8,11,0,14,3.7,1,0,1,72.9,1,4,1,0,12,440,439,0,23,379,37,0,1,220,208,0,18,20,2,23,0,14,5,14
Darron Lee,10654,LB,NYJ,12,15,0,75.9,0,0,22,84.8,72.4,85.9,50.4,55.1,61.4,2,1,3,31,11,9,3,0,83.4,41,0,637,26,423,808,71,0,0,71,0,0,737,61,324,74,32,58,54,3,2,374,227,9.1
William Jackson III,10658,CB,CIN,16,4,0,55.1,2,0,7,72.9,73.4,69.4,,71.2,39.6,0,0,0,60,19.6,9,10,4,101.9,38,0,67,959,633,1063,2,0,0,2,0,2,1061,0,430,33,11,33,69,0,5,493,152,13
Artie Burns,10659,CB,PIT,9,1,0,73.1,1,1,25,57.4,58.6,28.6,60,70.1,61,0,0,0,51,13.6,3,1,5,149,19,0,23,270,202,308,3,0,0,3,0,0,305,1,105,12,5,18,26,0,4,290,55,15.3
Kenny Clark,10661,DI,GB,13,14,3,100,1,1,12,45.6,90.2,68.3,88.8,88.6,64.2,4,36,0,9,5.8,3,0,2,104.2,1,6,4,0,22,720,716,331,367,6,12,0,4,408,290,0,35,35,1,46,0,9,3,9
Robert Nkemdiche,10663,DI,ARZ,10,3,1,100,0,1,1,66.2,58.1,54.3,61.8,54.1,76.7,4,1,0,-1,3.8,1,0,2,79.2,1,5,0,0,1,426,426,22,358,1,45,0,0,232,193,0,22,22,1,10,0,-1,6,-1
Vernon Butler,10664,DI,CAR,14,5,0,,1,0,5,59.4,61.7,26.7,60,67.2,60.4,3,9,0,,7.1,1,0,4,0,0,1,0,0,1,329,329,23,179,2,125,0,0,192,136,0,6,8,0,13,0,0,0,
Emmanuel Ogbah,10666,ED,CLV,14,9,8,100,1,0,8,58.1,57.7,62.3,51.4,67.7,65.4,4,24,0,19,7.9,3,0,3,118.8,1,3,2,0,14,806,803,5,122,314,362,0,3,496,296,1,16,26,1,31,0,19,5,19
Jaylon Smith,10668,LB,DAL,18,23,1,80,0,2,9,80.6,84.1,86.3,84.6,72.8,67.1,5,8,0,28,9,12,3,1,102.6,48,4,931,5,576,1105,25,0,0,25,0,25,1080,89,440,118,50,98,60,17,1,438,276,9.1
Myles Jack,10670,LB,JAX,16,22,0,78.7,0,1,15,66.5,68.3,46.2,69.2,67.4,66.4,1,9,1,35,10.5,12,0,2,97.7,37,3,908,6,565,1024,6,0,0,6,0,8,1018,59,400,96,46,80,47,13,1,370,201,10
Chris Jones,10671,DI,KC,18,5,8,0,2,2,16,67.5,90.9,26.5,91.5,74.1,32.3,15,48,1,,22.6,7,0,8,0,0,16,0,0,4,854,854,20,553,54,227,0,0,567,283,0,27,19,1,79,0,0,0,
Xavien Howard,10672,CB,MIA,12,3,0,50.9,1,0,17,75.3,77.3,61.8,60,83.5,55,0,0,7,61,16.2,6,8,7,62.6,29,0,75,711,468,803,1,0,0,1,0,0,802,1,334,16,10,28,57,0,4,469,190,16.2
Noah Spence,10673,ED,TB,7,1,0,,0,0,30,,49.5,79.7,51,55.3,73,1,0,0,,0,0,0,0,0,0,0,0,0,0,45,45,0,0,45,0,0,0,39,6,0,0,2,0,1,0,0,0,
Reggie Ragland,10675,LB,KC,18,24,0,79.3,0,1,16,57.6,53.5,86.5,79.5,48.5,55,1,3,2,32,13,15,0,0,94.3,23,1,644,0,284,654,3,0,0,3,0,1,651,18,352,6,27,76,29,5,2,232,171,10.1
Kamalei Correa,10676,ED,TEN,13,4,0,100,0,0,31,44.7,54.1,64.6,50.2,68.6,52.5,1,3,0,37,15.8,3,0,1,118.8,6,4,41,2,48,323,272,0,7,257,8,0,51,148,127,6,8,12,6,8,0,75,58,12.5
Austin Johnson,10677,DI,TEN,16,2,2,100,0,0,31,48.6,59.2,87.1,58.9,58.2,64.5,0,3,0,7,5,1,0,0,95.8,1,1,0,0,4,399,398,154,223,1,20,0,1,189,206,0,13,17,1,4,0,7,2,7
Jihad Ward,10678,DI,IND,6,0,0,,0,0,14,,75.7,81.6,69.9,69.8,40.7,3,4,0,,50,1,0,0,0,0,3,0,0,0,144,144,2,133,0,9,0,0,102,42,0,4,1,0,10,0,0,0,
A'Shawn Robinson,10680,DI,DET,13,9,0,,0,1,11,60.6,89.7,34.5,65.8,91.3,62.6,3,15,0,,5.8,3,0,3,0,0,1,0,0,0,415,415,51,322,3,39,0,0,204,211,0,26,40,0,19,0,0,0,
Jarran Reed,10683,DI,SEA,17,18,0,100,0,0,29,55.1,68.1,73.1,66.4,66.8,66,14,30,0,6,7.4,4,0,2,91.7,1,11,1,0,13,823,822,88,599,1,134,0,1,514,296,0,39,32,1,55,0,6,4,6
Deion Jones,10686,LB,ATL,6,7,0,76.7,1,1,2,72.2,73.7,0,74.1,72,63.6,1,2,2,40,10.3,6,4,3,81.4,23,1,328,2,235,384,4,0,0,4,0,2,380,10,139,48,28,45,30,4,1,231,115,10
Su'a Cravens,10687,S,DEN,5,2,0,100,0,0,10,29.2,37.4,77.4,72.7,75.5,69.5,1,1,0,27,6.7,1,0,3,118.8,13,0,83,4,86,117,2,0,0,2,0,3,115,6,25,25,4,12,13,2,0,177,55,13.6
Mackensie Alexander,10688,CB,MIN,15,6,0,67.8,3,0,18,72.5,78.1,85,76.2,86.3,60.9,1,3,0,34,15.9,7,8,6,85.6,40,4,39,26,360,564,17,0,0,17,0,7,547,21,183,475,22,31,59,8,0,383,265,9.6
Sean Davis,10692,S,PIT,15,17,0,64.5,0,1,25,71.5,69.7,40.9,73.1,66.7,68.6,1,1,1,63,12.9,12,4,2,95.6,20,0,143,4,634,980,15,0,0,15,0,779,965,8,338,39,15,64,31,2,1,316,167,15.8
Cyrus Jones,10694,S,BLT,6,1,0,66.7,0,0,3,51.3,59.4,86.5,,69.3,26.2,0,0,0,20,50,1,0,0,100.7,2,0,12,0,10,17,0,0,0,0,0,1,17,0,7,2,0,0,3,0,0,31,15,15.5
Vonn Bell,10695,S,NO,18,13,1,71.4,1,1,20,68.3,74.1,43.4,76.4,85.1,74.9,3,0,0,39,10.1,10,3,3,107,40,1,290,52,582,867,62,0,0,62,0,262,805,38,247,199,30,76,56,4,2,450,174,11.3
James Bradberry,10696,CB,CAR,16,2,0,57.4,2,1,5,64.9,66.4,67.9,91.4,64.3,53.4,0,1,1,75,12,9,13,5,97.9,58,1,52,860,622,994,2,0,0,2,0,21,992,3,369,57,20,64,101,2,6,783,211,13.5
Adam Gotsis,10697,DI,DEN,16,7,5,,0,2,10,54.9,68.2,72.4,66.7,66.3,72.5,4,9,0,,2.6,1,0,1,0,0,3,1,0,1,513,511,12,311,55,133,0,2,281,231,0,25,31,0,16,0,0,0,
Kevin Byard,10698,S,TEN,16,19,0,70,0,0,31,82.5,87.9,84.6,90.1,87.8,83,3,2,4,17,6.9,6,2,1,55.8,21,2,372,26,611,1042,25,0,0,25,0,470,1017,23,408,149,17,62,30,7,1,172,83,8.2
Carl Nassib,10699,ED,TB,15,4,1,0,0,2,30,73.8,68.7,59,61.4,69.3,42.1,7,14,0,,21.9,7,1,3,39.6,0,6,16,0,13,598,582,0,11,534,37,0,16,346,239,0,22,21,1,27,0,0,0,
Maliek Collins,10701,DI,DAL,15,4,0,,0,0,9,55.2,60.6,87.4,61.1,57.5,68.6,5,22,0,,7.7,2,0,0,0,0,4,0,0,1,608,608,25,435,3,145,0,0,393,214,0,17,20,0,31,0,0,0,
Will Redmond,10702,S,GB,2,0,0,,0,0,12,60,66.3,69,66.6,60,,0,0,0,,,0,0,0,0,0,0,2,0,1,5,1,0,0,1,0,0,4,3,1,1,0,0,0,0,0,0,0,
Yannick Ngakoue,10703,ED,JAX,16,5,1,100,1,0,15,59.2,72.7,58.5,76.8,59,29.9,24,30,0,7,26.9,7,0,4,95.8,1,10,18,1,13,766,747,0,0,745,2,0,19,497,256,0,21,14,1,64,0,7,7,7
Bronson Kaufusi,10704,ED,NYJ,3,0,1,,0,0,22,,44.1,77.7,50.7,45.6,,1,1,0,,,0,0,0,0,0,0,1,0,0,45,44,0,18,26,0,0,1,35,10,0,0,0,0,2,0,0,0,
Darian Thompson,10705,S,DAL,1,0,0,,0,0,9,,60,62.9,,60,,0,0,0,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,
Jonathan Bullard,10706,DI,CHI,17,4,2,,0,0,6,,60.6,62.4,57.6,63.4,29,0,12,0,,15,3,0,1,0,0,0,0,0,0,307,307,4,188,12,103,0,0,201,106,0,9,13,0,12,0,0,0,
KeiVarae Russell,10708,CB,CIN,6,0,0,83.3,0,0,7,55.3,55.6,79.4,,55.7,52.5,0,0,0,47,14.3,2,0,0,126.9,15,0,19,101,84,137,1,0,0,1,0,0,136,0,53,16,1,12,18,0,1,180,67,12
Shilique Calhoun,10709,ED,OAK,7,4,0,,1,0,23,60.4,55,17.1,58.1,60.5,64.5,1,4,0,,8.3,1,0,2,0,0,0,1,0,3,138,137,0,2,128,7,0,1,68,67,0,5,7,0,5,0,0,0,
Daryl Worley,10711,CB,OAK,10,3,0,59.1,0,0,23,51.1,55.6,85,,67.3,52.8,0,0,1,42,15,6,6,0,113.6,26,0,59,420,246,505,9,0,0,9,0,0,496,0,259,17,8,31,44,0,6,340,61,13.1
Adolphus Washington,10714,DI,CIN,5,2,0,,0,0,7,,71.9,81.7,67.3,67.3,49.8,1,4,0,,22.2,2,0,0,0,0,1,0,0,0,134,134,13,106,1,14,0,0,71,63,0,5,5,0,6,0,0,0,
Jordan Jenkins,10717,ED,NYJ,16,8,0,81.8,0,1,22,43.8,52.4,44.9,60.6,53.8,53.6,8,20,0,50,9.1,3,0,4,141.7,9,7,4,0,56,660,652,0,4,641,7,0,8,328,276,4,19,22,11,35,1,118,91,13.1
Kendall Fuller,10718,CB,KC,17,10,0,69.1,2,1,16,70.8,72.4,87.5,50.4,74.7,60.2,0,1,2,42,13.8,16,8,6,90.5,76,0,109,241,777,1217,6,0,0,6,0,17,1211,19,421,844,30,90,110,1,2,854,372,11.2
Leonte Carroo,10720,WR,MIA,1,0,0,,0,0,17,,60,60,,60,,0,0,0,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
Nick Vigil,10721,LB,CIN,11,9,0,83.1,1,0,7,59.1,60,83.7,47.1,63.9,54.1,1,6,0,44,11,10,3,1,103.7,49,0,496,14,374,672,70,0,0,70,0,7,602,53,245,85,35,72,59,7,0,524,373,10.7
Kyler Fackrell,10722,ED,GB,16,9,1,44.4,0,0,12,72.7,69.5,75.6,69,58.5,44.5,2,10,0,13,17.5,7,0,1,51.6,4,11,18,1,128,626,594,0,6,584,4,0,32,243,255,10,27,24,9,23,0,26,21,6.5
Javon Hargrave,10723,DI,PIT,16,12,1,,0,0,25,81.2,80.6,39.2,71.5,78.5,75,1,13,0,,4.8,2,0,3,0,0,7,1,0,2,455,454,233,207,2,12,0,1,243,210,0,27,28,0,21,0,0,0,
Brandon Williams,10726,CB,ARZ,3,0,0,57.1,0,0,1,55.7,49.3,82,,35.9,28.1,0,0,0,39,37.5,3,2,0,136.9,4,0,15,63,46,86,0,0,0,0,0,3,86,0,40,4,1,5,7,0,1,80,33,20
Vincent Valentine,10730,DI,ARZ,3,0,0,,0,0,1,,57.3,77.9,59.9,55.9,67.6,0,0,0,,0,0,0,0,0,0,0,0,0,0,43,43,14,28,0,1,0,0,19,24,0,1,1,0,0,0,0,0,
Justin Simmons,10732,S,DEN,16,13,0,78.7,0,0,10,51.2,60.9,67.3,70.6,80.4,81.1,0,4,3,51,9.4,9,1,4,107,48,0,330,41,631,1078,13,0,0,13,0,417,1065,23,424,276,16,74,61,4,4,571,256,11.9
Joe Schobert,10733,LB,CLV,13,13,1,60.6,0,2,8,87.7,76.8,87.6,67,52.2,29.7,2,13,1,22,21.8,24,3,0,72.4,20,3,833,13,447,897,12,0,0,12,0,23,885,121,329,16,32,73,33,18,1,177,93,8.9
Sheldon Day,10737,DI,SF,12,2,2,,0,0,28,63.5,59.1,84.4,67.6,45.5,56.6,1,15,0,,10,1,0,0,0,0,2,1,0,2,275,274,42,167,0,65,0,1,163,110,0,5,7,0,18,0,0,0,
Tavon Young,10738,CB,BLT,15,1,0,65.3,0,0,3,62.6,62.7,86.5,47.8,70.5,49.6,0,4,1,40,18.2,8,4,1,100.4,32,2,24,24,381,602,13,0,0,13,0,3,589,48,173,537,15,35,49,6,3,376,200,11.8
Eric Murray,10740,S,KC,17,8,0,70,3,0,16,66.9,67.5,37.3,62.6,71.2,67.9,1,4,1,36,10.9,7,1,5,105.1,21,0,149,26,517,757,46,0,0,46,0,456,711,14,226,79,7,49,30,5,2,262,108,12.5
Chris Moore,10741,WR,BLT,2,0,0,,0,0,3,,60.1,64.8,,60,,0,0,0,,,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,
Ryan Smith,10742,CB,TB,12,5,0,63.2,1,1,30,61.8,63.8,85.9,,69,57.2,0,0,1,37,12.5,4,5,2,109.8,24,0,21,378,275,419,1,0,0,1,0,2,418,0,144,17,6,23,38,0,4,282,76,11.8
B.J. Goodson,10743,LB,NYG,15,6,0,74.4,0,0,21,59.3,66.2,83.4,66.2,67.8,78,4,2,2,28,7.8,5,2,0,69.9,29,0,469,2,219,513,23,0,0,23,0,0,490,37,257,19,23,53,39,6,0,255,162,8.8
